Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-24 09:30:00-04:00,1790.2535400390625,1797.0960693359375,1788.3916015625,1796.715087890625,0,0.0,0.0
2023-04-24 10:30:00-04:00,1796.7264404296875,1797.6065673828125,1782.2725830078125,1782.6551513671875,0,0.0,0.0
2023-04-24 11:30:00-04:00,1782.658935546875,1784.440185546875,1781.6676025390625,1784.4324951171875,0,0.0,0.0
2023-04-24 12:30:00-04:00,1784.4354248046875,1786.95361328125,1784.3658447265625,1786.95361328125,0,0.0,0.0
2023-04-24 13:30:00-04:00,1786.9515380859375,1790.4337158203125,1786.9515380859375,1787.496337890625,0,0.0,0.0
2023-04-24 14:30:00-04:00,1787.51513671875,1789.1351318359375,1786.4842529296875,1788.310302734375,0,0.0,0.0
2023-04-24 15:30:00-04:00,1788.313720703125,1789.5635986328125,1787.8746337890625,1789.0516357421875,0,0.0,0.0
2023-04-25 09:30:00-04:00,1779.3314208984375,1779.3314208984375,1764.384765625,1764.4840087890625,0,0.0,0.0
2023-04-25 10:30:00-04:00,1764.5440673828125,1767.8209228515625,1761.0238037109375,1766.5567626953125,0,0.0,0.0
2023-04-25 11:30:00-04:00,1766.5474853515625,1766.5474853515625,1760.91064453125,1760.91064453125,0,0.0,0.0
2023-04-25 12:30:00-04:00,1760.734619140625,1760.9447021484375,1749.7694091796875,1750.6934814453125,0,0.0,0.0
2023-04-25 13:30:00-04:00,1750.727783203125,1751.5155029296875,1749.0087890625,1751.51513671875,0,0.0,0.0
2023-04-25 14:30:00-04:00,1751.51513671875,1752.7957763671875,1748.490966796875,1749.27490234375,0,0.0,0.0
2023-04-25 15:30:00-04:00,1749.26953125,1749.8704833984375,1746.181640625,1746.181640625,0,0.0,0.0
2023-04-26 09:30:00-04:00,1741.28515625,1746.6729736328125,1734.6710205078125,1736.342529296875,0,0.0,0.0
2023-04-26 10:30:00-04:00,1736.3936767578125,1746.0487060546875,1736.3936767578125,1743.7821044921875,0,0.0,0.0
2023-04-26 11:30:00-04:00,1743.7919921875,1747.284912109375,1743.3548583984375,1744.345458984375,0,0.0,0.0
2023-04-26 12:30:00-04:00,1744.3466796875,1744.81884765625,1740.097412109375,1740.619873046875,0,0.0,0.0
2023-04-26 13:30:00-04:00,1740.6412353515625,1741.6666259765625,1733.61376953125,1736.018798828125,0,0.0,0.0
2023-04-26 14:30:00-04:00,1736.0213623046875,1736.11767578125,1727.8712158203125,1729.0074462890625,0,0.0,0.0
2023-04-26 15:30:00-04:00,1729.017333984375,1731.375244140625,1725.818115234375,1730.6265869140625,0,0.0,0.0
2023-04-27 09:30:00-04:00,1733.39990234375,1738.8848876953125,1731.8516845703125,1734.985595703125,0,0.0,0.0
2023-04-27 10:30:00-04:00,1735.058837890625,1735.923828125,1726.772705078125,1733.7764892578125,0,0.0,0.0
2023-04-27 11:30:00-04:00,1733.73828125,1743.472900390625,1733.73828125,1743.4036865234375,0,0.0,0.0
2023-04-27 12:30:00-04:00,1743.4403076171875,1743.7823486328125,1740.4141845703125,1743.521240234375,0,0.0,0.0
2023-04-27 13:30:00-04:00,1743.52978515625,1749.1630859375,1743.52978515625,1749.1630859375,0,0.0,0.0
2023-04-27 14:30:00-04:00,1749.1563720703125,1751.999755859375,1748.83544921875,1750.8544921875,0,0.0,0.0
2023-04-27 15:30:00-04:00,1750.8465576171875,1751.357177734375,1749.4945068359375,1751.0859375,0,0.0,0.0
2023-04-28 09:30:00-04:00,1749.8521728515625,1768.667236328125,1746.836669921875,1768.0523681640625,0,0.0,0.0
2023-04-28 10:30:00-04:00,1768.0560302734375,1769.8499755859375,1759.935791015625,1768.1842041015625,0,0.0,0.0
2023-04-28 11:30:00-04:00,1768.205078125,1771.03173828125,1768.205078125,1769.611083984375,0,0.0,0.0
2023-04-28 12:30:00-04:00,1769.6383056640625,1773.0224609375,1769.6383056640625,1771.5382080078125,0,0.0,0.0
2023-04-28 13:30:00-04:00,1771.5653076171875,1772.2088623046875,1766.3973388671875,1766.5904541015625,0,0.0,0.0
2023-04-28 14:30:00-04:00,1766.6055908203125,1769.038330078125,1764.747314453125,1766.83349609375,0,0.0,0.0
2023-04-28 15:30:00-04:00,1766.8363037109375,1769.559814453125,1765.8077392578125,1768.7906494140625,0,0.0,0.0
2023-05-01 09:30:00-04:00,1765.4521484375,1780.6783447265625,1764.322509765625,1776.934326171875,0,0.0,0.0
2023-05-01 10:30:00-04:00,1776.931396484375,1785.201171875,1770.2655029296875,1771.0887451171875,0,0.0,0.0
2023-05-01 11:30:00-04:00,1771.156982421875,1775.9429931640625,1769.189453125,1775.8961181640625,0,0.0,0.0
2023-05-01 12:30:00-04:00,1775.8782958984375,1778.04052734375,1771.4278564453125,1771.4278564453125,0,0.0,0.0
2023-05-01 13:30:00-04:00,1771.365234375,1771.927490234375,1768.86181640625,1769.0430908203125,0,0.0,0.0
2023-05-01 14:30:00-04:00,1769.057861328125,1769.12548828125,1764.3194580078125,1765.2894287109375,0,0.0,0.0
2023-05-01 15:30:00-04:00,1765.3048095703125,1769.9979248046875,1764.8875732421875,1768.833251953125,0,0.0,0.0
2023-05-02 09:30:00-04:00,1761.1492919921875,1761.1492919921875,1731.728515625,1731.728515625,0,0.0,0.0
2023-05-02 10:30:00-04:00,1731.0987548828125,1731.0987548828125,1717.306884765625,1719.0626220703125,0,0.0,0.0
2023-05-02 11:30:00-04:00,1719.09326171875,1723.9039306640625,1716.224853515625,1723.4029541015625,0,0.0,0.0
2023-05-02 12:30:00-04:00,1723.4029541015625,1728.5164794921875,1722.6929931640625,1728.3443603515625,0,0.0,0.0
2023-05-02 13:30:00-04:00,1728.3319091796875,1733.5791015625,1727.7574462890625,1728.62939453125,0,0.0,0.0
2023-05-02 14:30:00-04:00,1728.6170654296875,1734.044189453125,1727.8890380859375,1733.8193359375,0,0.0,0.0
2023-05-02 15:30:00-04:00,1733.8260498046875,1734.7825927734375,1731.570068359375,1731.89794921875,0,0.0,0.0
2023-05-03 09:30:00-04:00,1735.6912841796875,1753.1990966796875,1735.6912841796875,1751.564453125,0,0.0,0.0
2023-05-03 10:30:00-04:00,1751.564453125,1753.1600341796875,1745.695556640625,1747.317138671875,0,0.0,0.0
2023-05-03 11:30:00-04:00,1747.3115234375,1752.1702880859375,1746.3267822265625,1752.1702880859375,0,0.0,0.0
2023-05-03 12:30:00-04:00,1752.20458984375,1758.7762451171875,1751.4884033203125,1758.7225341796875,0,0.0,0.0
2023-05-03 13:30:00-04:00,1758.720703125,1764.9473876953125,1756.766845703125,1763.1829833984375,0,0.0,0.0
2023-05-03 14:30:00-04:00,1763.170654296875,1767.701416015625,1746.974609375,1746.974609375,0,0.0,0.0
2023-05-03 15:30:00-04:00,1746.855224609375,1746.855224609375,1738.2861328125,1739.0999755859375,0,0.0,0.0
2023-05-04 09:30:00-04:00,1727.2415771484375,1728.3916015625,1708.7088623046875,1708.713623046875,0,0.0,0.0
2023-05-04 10:30:00-04:00,1708.520263671875,1719.43017578125,1706.2286376953125,1713.091552734375,0,0.0,0.0
2023-05-04 11:30:00-04:00,1713.072021484375,1713.2786865234375,1704.818115234375,1712.8175048828125,0,0.0,0.0
2023-05-04 12:30:00-04:00,1712.853515625,1721.165771484375,1710.36767578125,1719.98486328125,0,0.0,0.0
2023-05-04 13:30:00-04:00,1719.9964599609375,1722.8148193359375,1717.922119140625,1717.922119140625,0,0.0,0.0
2023-05-04 14:30:00-04:00,1717.873046875,1720.833984375,1715.343994140625,1718.6865234375,0,0.0,0.0
2023-05-04 15:30:00-04:00,1718.69677734375,1721.251220703125,1716.366455078125,1718.471923828125,0,0.0,0.0
2023-05-05 09:30:00-04:00,1742.521484375,1753.5694580078125,1742.521484375,1750.7828369140625,0,0.0,0.0
2023-05-05 10:30:00-04:00,1750.7774658203125,1752.8785400390625,1748.135009765625,1749.9998779296875,0,0.0,0.0
2023-05-05 11:30:00-04:00,1750.0196533203125,1754.38818359375,1749.6668701171875,1752.8953857421875,0,0.0,0.0
2023-05-05 12:30:00-04:00,1752.88916015625,1753.2127685546875,1748.8001708984375,1752.81298828125,0,0.0,0.0
2023-05-05 13:30:00-04:00,1752.8338623046875,1757.024658203125,1752.8338623046875,1757.0185546875,0,0.0,0.0
2023-05-05 14:30:00-04:00,1756.9818115234375,1763.778076171875,1756.97607421875,1761.062744140625,0,0.0,0.0
2023-05-05 15:30:00-04:00,1761.0875244140625,1761.8824462890625,1758.8812255859375,1759.2298583984375,0,0.0,0.0
2023-05-08 09:30:00-04:00,1766.423583984375,1768.208984375,1750.36328125,1750.5028076171875,0,0.0,0.0
2023-05-08 10:30:00-04:00,1750.538818359375,1756.17626953125,1750.538818359375,1750.8099365234375,0,0.0,0.0
2023-05-08 11:30:00-04:00,1750.80126953125,1751.907470703125,1748.639892578125,1750.6160888671875,0,0.0,0.0
2023-05-08 12:30:00-04:00,1750.6300048828125,1751.8621826171875,1748.6199951171875,1751.451416015625,0,0.0,0.0
2023-05-08 13:30:00-04:00,1751.4344482421875,1754.0897216796875,1748.320068359375,1754.0594482421875,0,0.0,0.0
2023-05-08 14:30:00-04:00,1754.07080078125,1755.4520263671875,1752.74951171875,1752.7796630859375,0,0.0,0.0
2023-05-08 15:30:00-04:00,1752.8017578125,1756.43701171875,1752.7296142578125,1754.551025390625,0,0.0,0.0
2023-05-09 09:30:00-04:00,1747.440673828125,1747.440673828125,1737.7034912109375,1742.5506591796875,0,0.0,0.0
2023-05-09 10:30:00-04:00,1742.53759765625,1748.2991943359375,1742.503173828125,1746.087890625,0,0.0,0.0
2023-05-09 11:30:00-04:00,1746.0892333984375,1748.01611328125,1745.9285888671875,1746.081787109375,0,0.0,0.0
2023-05-09 12:30:00-04:00,1746.1051025390625,1749.6380615234375,1746.1051025390625,1749.6380615234375,0,0.0,0.0
2023-05-09 13:30:00-04:00,1749.632568359375,1756.0853271484375,1749.632568359375,1755.607421875,0,0.0,0.0
2023-05-09 14:30:00-04:00,1755.61181640625,1755.9534912109375,1753.1153564453125,1754.0289306640625,0,0.0,0.0
2023-05-09 15:30:00-04:00,1754.0328369140625,1754.6744384765625,1749.8338623046875,1749.8677978515625,0,0.0,0.0
2023-05-10 09:30:00-04:00,1769.583251953125,1772.9329833984375,1756.052001953125,1757.5081787109375,0,0.0,0.0
2023-05-10 10:30:00-04:00,1757.4967041015625,1758.4884033203125,1750.1756591796875,1757.755126953125,0,0.0,0.0
2023-05-10 11:30:00-04:00,1757.7374267578125,1758.1380615234375,1752.7344970703125,1756.5904541015625,0,0.0,0.0
2023-05-10 12:30:00-04:00,1756.5941162109375,1756.87109375,1744.2166748046875,1744.5919189453125,0,0.0,0.0
2023-05-10 13:30:00-04:00,1744.5931396484375,1751.905029296875,1743.6251220703125,1751.852783203125,0,0.0,0.0
2023-05-10 14:30:00-04:00,1751.8218994140625,1760.6829833984375,1751.8218994140625,1760.1234130859375,0,0.0,0.0
2023-05-10 15:30:00-04:00,1760.0714111328125,1762.2542724609375,1758.857177734375,1759.5909423828125,0,0.0,0.0
2023-05-11 09:30:00-04:00,1748.8944091796875,1749.44287109375,1738.4139404296875,1740.6773681640625,0,0.0,0.0
2023-05-11 10:30:00-04:00,1740.7064208984375,1741.2181396484375,1736.8421630859375,1738.82568359375,0,0.0,0.0
2023-05-11 11:30:00-04:00,1738.816650390625,1744.11767578125,1738.816650390625,1742.94873046875,0,0.0,0.0
2023-05-11 12:30:00-04:00,1742.9505615234375,1744.57421875,1742.482666015625,1742.95361328125,0,0.0,0.0
2023-05-11 13:30:00-04:00,1742.9510498046875,1743.3734130859375,1738.1220703125,1741.843017578125,0,0.0,0.0
2023-05-11 14:30:00-04:00,1741.87158203125,1744.930419921875,1741.87158203125,1743.736083984375,0,0.0,0.0
2023-05-11 15:30:00-04:00,1743.724365234375,1745.0364990234375,1741.908203125,1744.876220703125,0,0.0,0.0
2023-05-12 09:30:00-04:00,1748.140380859375,1753.22998046875,1743.1190185546875,1743.1190185546875,0,0.0,0.0
2023-05-12 10:30:00-04:00,1743.11279296875,1743.11279296875,1738.905029296875,1739.4302978515625,0,0.0,0.0
2023-05-12 11:30:00-04:00,1739.4151611328125,1740.0863037109375,1734.09326171875,1734.1109619140625,0,0.0,0.0
2023-05-12 12:30:00-04:00,1734.0948486328125,1736.0540771484375,1731.5203857421875,1735.6910400390625,0,0.0,0.0
2023-05-12 13:30:00-04:00,1735.6827392578125,1736.3995361328125,1731.363525390625,1733.4814453125,0,0.0,0.0
2023-05-12 14:30:00-04:00,1733.3182373046875,1735.4810791015625,1731.558349609375,1735.3765869140625,0,0.0,0.0
2023-05-12 15:30:00-04:00,1735.4049072265625,1740.990478515625,1735.4049072265625,1740.95166015625,0,0.0,0.0
2023-05-15 09:30:00-04:00,1744.66455078125,1751.3052978515625,1744.2103271484375,1750.234619140625,0,0.0,0.0
2023-05-15 10:30:00-04:00,1750.2432861328125,1757.486328125,1750.2418212890625,1757.4349365234375,0,0.0,0.0
2023-05-15 11:30:00-04:00,1757.422119140625,1758.3870849609375,1755.6708984375,1758.21142578125,0,0.0,0.0
2023-05-15 12:30:00-04:00,1758.2003173828125,1768.7515869140625,1758.2003173828125,1766.697021484375,0,0.0,0.0
2023-05-15 13:30:00-04:00,1766.103759765625,1766.103759765625,1761.21875,1761.2197265625,0,0.0,0.0
2023-05-15 14:30:00-04:00,1761.1947021484375,1762.458740234375,1760.804443359375,1761.7117919921875,0,0.0,0.0
2023-05-15 15:30:00-04:00,1761.7159423828125,1762.368896484375,1760.9169921875,1761.0970458984375,0,0.0,0.0
2023-05-16 09:30:00-04:00,1755.16015625,1755.16015625,1738.2445068359375,1740.066650390625,0,0.0,0.0
2023-05-16 10:30:00-04:00,1740.1142578125,1743.7978515625,1740.1142578125,1742.5975341796875,0,0.0,0.0
2023-05-16 11:30:00-04:00,1742.6416015625,1745.0118408203125,1740.3408203125,1741.82421875,0,0.0,0.0
2023-05-16 12:30:00-04:00,1741.838134765625,1744.0601806640625,1741.5938720703125,1741.5938720703125,0,0.0,0.0
2023-05-16 13:30:00-04:00,1741.5880126953125,1741.7276611328125,1739.4261474609375,1740.2991943359375,0,0.0,0.0
2023-05-16 14:30:00-04:00,1740.29248046875,1742.6162109375,1739.54150390625,1741.8427734375,0,0.0,0.0
2023-05-16 15:30:00-04:00,1741.8360595703125,1742.1805419921875,1736.244384765625,1736.244384765625,0,0.0,0.0
2023-05-17 09:30:00-04:00,1744.1102294921875,1746.8841552734375,1737.393798828125,1746.532958984375,0,0.0,0.0
2023-05-17 10:30:00-04:00,1746.538818359375,1756.676025390625,1746.538818359375,1756.676025390625,0,0.0,0.0
2023-05-17 11:30:00-04:00,1756.72412109375,1761.6651611328125,1756.4774169921875,1761.6651611328125,0,0.0,0.0
2023-05-17 12:30:00-04:00,1761.6722412109375,1773.8223876953125,1761.6722412109375,1773.6610107421875,0,0.0,0.0
2023-05-17 13:30:00-04:00,1773.6943359375,1775.150634765625,1771.455810546875,1771.46533203125,0,0.0,0.0
2023-05-17 14:30:00-04:00,1771.438720703125,1776.1004638671875,1770.347412109375,1772.16796875,0,0.0,0.0
2023-05-17 15:30:00-04:00,1772.1676025390625,1776.9007568359375,1771.717041015625,1774.4976806640625,0,0.0,0.0
2023-05-18 09:30:00-04:00,1770.8173828125,1777.647705078125,1766.2884521484375,1776.8807373046875,0,0.0,0.0
