Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-24 09:30:00-04:00,4132.06982421875,4141.91015625,4131.72998046875,4141.25,0,0.0,0.0
2023-04-24 10:30:00-04:00,4141.39013671875,4142.41015625,4123.259765625,4123.56005859375,283745980,0.0,0.0
2023-04-24 11:30:00-04:00,4123.6201171875,4126.35009765625,4117.77001953125,4125.93017578125,226467166,0.0,0.0
2023-04-24 12:30:00-04:00,4125.9501953125,4129.6298828125,4125.18994140625,4129.080078125,166380690,0.0,0.0
2023-04-24 13:30:00-04:00,4129.10986328125,4135.64990234375,4128.89013671875,4131.72998046875,181035000,0.0,0.0
2023-04-24 14:30:00-04:00,4131.740234375,4136.89013671875,4128.68994140625,4134.490234375,216683000,0.0,0.0
2023-04-24 15:30:00-04:00,4134.47021484375,4137.509765625,4133.259765625,4137.31005859375,327119000,0.0,0.0
2023-04-25 09:30:00-04:00,4126.43017578125,4126.43017578125,4105.89013671875,4107.419921875,0,0.0,0.0
2023-04-25 10:30:00-04:00,4107.58984375,4115.1201171875,4102.75,4107.33984375,288438604,0.0,0.0
2023-04-25 11:30:00-04:00,4107.27978515625,4107.27978515625,4099.7001953125,4100.330078125,230341873,0.0,0.0
2023-04-25 12:30:00-04:00,4100.31005859375,4101.06982421875,4081.3701171875,4086.409912109375,264936000,0.0,0.0
2023-04-25 13:30:00-04:00,4086.39990234375,4086.39990234375,4077.06005859375,4082.919921875,241771000,0.0,0.0
2023-04-25 14:30:00-04:00,4082.909912109375,4085.159912109375,4076.6201171875,4080.3701171875,280187000,0.0,0.0
2023-04-25 15:30:00-04:00,4080.2099609375,4082.469970703125,4071.3798828125,4071.97998046875,428869000,0.0,0.0
2023-04-26 09:30:00-04:00,4087.780029296875,4087.780029296875,4061.72998046875,4065.070068359375,0,0.0,0.0
2023-04-26 10:30:00-04:00,4065.090087890625,4086.659912109375,4065.090087890625,4082.9599609375,363935080,0.0,0.0
2023-04-26 11:30:00-04:00,4083.010009765625,4089.669921875,4079.81005859375,4082.590087890625,265625930,0.0,0.0
2023-04-26 12:30:00-04:00,4082.550048828125,4082.669921875,4072.3798828125,4073.679931640625,204391000,0.0,0.0
2023-04-26 13:30:00-04:00,4073.77001953125,4075.580078125,4057.5400390625,4064.159912109375,223889000,0.0,0.0
2023-04-26 14:30:00-04:00,4064.110107421875,4064.25,4051.1201171875,4054.070068359375,296690000,0.0,0.0
2023-04-26 15:30:00-04:00,4054.10009765625,4060.8798828125,4049.35009765625,4056.27001953125,395177000,0.0,0.0
2023-04-27 09:30:00-04:00,4075.2900390625,4096.77001953125,4075.2900390625,4093.050048828125,0,0.0,0.0
2023-04-27 10:30:00-04:00,4093.10009765625,4100.52978515625,4086.340087890625,4099.39013671875,338044374,0.0,0.0
2023-04-27 11:30:00-04:00,4099.27978515625,4108.14013671875,4096.72021484375,4106.43017578125,260642174,0.0,0.0
2023-04-27 12:30:00-04:00,4106.419921875,4112.52001953125,4105.52001953125,4112.1298828125,218021000,0.0,0.0
2023-04-27 13:30:00-04:00,4112.169921875,4128.8798828125,4112.169921875,4128.39990234375,238458000,0.0,0.0
2023-04-27 14:30:00-04:00,4128.3701171875,4138.240234375,4127.509765625,4134.6298828125,295972000,0.0,0.0
2023-04-27 15:30:00-04:00,4134.7001953125,4137.6298828125,4132.68017578125,4134.740234375,406028000,0.0,0.0
2023-04-28 09:30:00-04:00,4129.6298828125,4159.06005859375,4127.18017578125,4158.240234375,0,0.0,0.0
2023-04-28 10:30:00-04:00,4158.240234375,4159.009765625,4135.1298828125,4148.669921875,355388425,0.0,0.0
2023-04-28 11:30:00-04:00,4148.7099609375,4161.85009765625,4148.7099609375,4160.330078125,251066708,0.0,0.0
2023-04-28 12:30:00-04:00,4160.35986328125,4166.25,4157.2001953125,4165.66015625,218032000,0.0,0.0
2023-04-28 13:30:00-04:00,4165.64013671875,4166.31982421875,4157.2099609375,4158.6201171875,231495000,0.0,0.0
2023-04-28 14:30:00-04:00,4158.6201171875,4166.4599609375,4152.41015625,4160.35986328125,256734000,0.0,0.0
2023-04-28 15:30:00-04:00,4160.33984375,4169.9599609375,4157.85009765625,4169.39990234375,392786000,0.0,0.0
2023-05-01 09:30:00-04:00,4166.7900390625,4178.9501953125,4166.68017578125,4171.3798828125,0,0.0,0.0
2023-05-01 10:30:00-04:00,4171.33984375,4182.740234375,4167.330078125,4169.8798828125,290256738,0.0,0.0
2023-05-01 11:30:00-04:00,4169.85009765625,4180.14013671875,4168.509765625,4179.5498046875,205824828,0.0,0.0
2023-05-01 12:30:00-04:00,4179.52001953125,4186.919921875,4179.35986328125,4179.60009765625,197594088,0.0,0.0
