Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA_50,Sentiment,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Signal,ATR
2023-12-28 16:15:00+00:00,440.6199951171875,440.9800109863281,440.3699951171875,440.6700134277344,10420,0.0,0.0,438.53310547043253,B,0.7992285455244996,-0.06441235415125701,0.8636408996757566,S,0.8906817240628637
2023-12-28 16:30:00+00:00,440.7699890136719,441.2850036621094,440.3999938964844,441.2850036621094,12791,0.0,0.0,438.6410230465767,B,0.7864399262088568,-0.06176077877351993,0.8482007049823768,S,0.8902717797220651
2023-12-28 16:45:00+00:00,441.4299926757813,441.6400146484375,441.2200012207031,441.2200012207031,15376,0.0,0.0,438.7421594455621,B,0.7622726943683915,-0.06874240849118829,0.8310151028595798,S,0.8563123289156934
2023-12-28 17:00:00+00:00,441.2200012207031,441.4200134277344,440.9849853515625,441.0849914550781,6407,0.0,0.0,438.83403521064116,B,0.7238813753623958,-0.08570698199774718,0.809588357360143,S,0.8259134060445793
2023-12-28 17:15:00+00:00,441.0549926757813,441.2699890136719,440.760009765625,441.2699890136719,11335,0.0,0.0,438.92956281076005,B,0.7003109862242809,-0.08742189690868973,0.7877328831329706,S,0.8031329197361009
2023-12-28 17:30:00+00:00,441.3699951171875,441.6799926757813,441.2999877929687,441.5700073242187,12842,0.0,0.0,439.0331096544251,B,0.6977964897497486,-0.07194911470657761,0.7697456044563262,S,0.7748054339608879
2023-12-28 17:45:00+00:00,441.6099853515625,441.8699951171875,441.4500122070313,441.5899963378906,16884,0.0,0.0,439.1333797204434,B,0.6894689110982313,-0.06422135468647605,0.7536902657847073,S,0.7492542363866715
2023-12-28 18:00:00+00:00,441.4849853515625,441.6000061035156,440.9599914550781,441.3900146484375,9313,0.0,0.0,439.2218752078157,B,0.65913430403765,-0.07564476939764586,0.7347790734352959,S,0.7413923426068854
2023-12-28 18:15:00+00:00,441.6199951171875,441.75,441.5299987792969,441.55999755859375,8716,0.0,0.0,439.3135662803952,B,0.6414162622330082,-0.07469024896183019,0.7161065111948384,S,0.7139575925873958
2023-12-28 18:30:00+00:00,441.8967895507813,442.2799987792969,441.68499755859375,442.0050048828125,16206,0.0,0.0,439.4191128922547,B,0.6557241782812184,-0.04830586633089595,0.7040300446121144,S,0.7143920950205144
2023-12-28 18:45:00+00:00,442.010009765625,442.0400085449219,441.7799987792969,442.0090942382813,14434,0.0,0.0,439.52068078817734,B,0.6597876601993562,-0.03539390753020655,0.6951815677295627,S,0.6817398012073863
2023-12-28 19:00:00+00:00,442.0299987792969,442.4700012207031,442.010009765625,442.1000061035156,16026,0.0,0.0,439.62183080054353,B,0.662704580749903,-0.02598158958372787,0.6886861703336309,S,0.6658774270842226
2023-12-28 19:15:00+00:00,442.1499938964844,442.6000061035156,442.1062927246094,442.5700073242187,15671,0.0,0.0,439.7374455661779,B,0.6949307032800789,0.004995626357158334,0.6899350769229206,B,0.653967265519309
2023-12-28 19:30:00+00:00,442.5499877929687,442.6463928222656,442.1799926757813,442.3900146484375,15826,0.0,0.0,439.84146788312927,B,0.6979012615729516,0.006372947720024835,0.6915283138529268,B,0.6405047763756581
2023-12-28 19:45:00+00:00,442.4320068359375,442.510009765625,442.260009765625,442.4299926757813,13315,0.0,0.0,439.94297865931173,B,0.695464461715062,0.0031489182897082024,0.6923155434253538,B,0.6124862746149348
2023-12-28 20:00:00+00:00,442.3999938964844,442.7699890136719,442.0199890136719,442.364990234375,15824,0.0,0.0,440.0379595053927,B,0.680444387164755,-0.009496925008479096,0.6899413121732341,S,0.6223496434537161
2023-12-28 20:15:00+00:00,442.2900085449219,442.6807861328125,442.1799926757813,442.5499877929687,13763,0.0,0.0,440.13647041863095,B,0.6756798104999007,-0.011409201338666741,0.6870890118385674,S,0.6136334481530104
2023-12-28 20:30:00+00:00,442.56500244140625,443.3999938964844,442.510009765625,443.2900085449219,35468,0.0,0.0,440.26013858044627,B,0.7232798197017587,0.028952646290553052,0.6943271734112056,B,0.6334437166278625
2023-12-28 20:45:00+00:00,443.260009765625,443.260009765625,441.6799926757813,441.9299926757813,135093,0.0,0.0,440.32562305477313,B,0.6438394747324878,-0.040390158942974264,0.6842296336754621,S,0.7034315734284541
2023-12-29 14:30:00+00:00,441.8399963378906,443.7200012207031,441.6549987792969,442.4599914550781,27287,0.0,0.0,440.40932377635374,B,0.6165417911279292,-0.0541502740380263,0.6706920651659555,S,0.8009878318655833
2023-12-29 14:45:00+00:00,442.4599914550781,443.2999877929687,442.4599914550781,443.2999877929687,15475,0.0,0.0,440.5226831495543,B,0.6551368546755043,-0.012444168392360955,0.6675810230678653,S,0.8037821647507726
2023-12-29 15:00:00+00:00,443.2049865722656,443.6807861328125,442.9299926757813,442.9299926757813,18361,0.0,0.0,440.6170874447005,B,0.6483939252613027,-0.015349678245250131,0.6637436035065528,S,0.799987154336849
2023-12-29 15:15:00+00:00,442.5299987792969,442.69000244140625,442.2699890136719,442.6400146484375,10551,0.0,0.0,440.69641792327843,B,0.6125897484647567,-0.04092308403343692,0.6535128324981936,S,0.7899635555734504
2023-12-29 15:30:00+00:00,442.6499938964844,442.6549987792969,441.7200012207031,441.760009765625,11004,0.0,0.0,440.73812740729204,B,0.5073571435312942,-0.11692455117351952,0.6242816947048138,S,0.8003469611544615
2023-12-29 15:45:00+00:00,441.7349853515625,442.0,440.9700012207031,441.6000061035156,14676,0.0,0.0,440.77192657184986,B,0.40636427324670876,-0.17433393716648404,0.5806982104131928,S,0.8167857004891454
2023-12-29 16:00:00+00:00,441.6099853515625,441.9700012207031,440.5799865722656,440.7200012207031,16289,0.0,0.0,440.7698902835696,S,0.2524080534745963,-0.2626321255508772,0.5150401790254735,S,0.8578118236687138
2023-12-29 16:15:00+00:00,440.4500122070313,440.5,439.8450012207031,439.8550109863281,15226,0.0,0.0,440.73401266406995,S,0.05990856853520654,-0.36410528839221357,0.4240138569274201,S,0.8590418110393924
2023-12-29 16:30:00+00:00,439.8800048828125,440.2200012207031,439.4100036621094,439.7250061035156,21449,0.0,0.0,440.69444377934235,S,-0.101963594858546,-0.4207819614287729,0.3188183665702269,S,0.855532661636146
2023-12-29 16:45:00+00:00,439.9599914550781,440.4299926757813,439.8775939941406,440.239990234375,11543,0.0,0.0,440.67662207169656,S,-0.1865431814391627,-0.4042892384075117,0.21774605696834898,S,0.8447623023201303
2023-12-29 17:00:00+00:00,440.4500122070313,440.4500122070313,439.18499755859375,439.2099914550781,15282,0.0,0.0,440.61910714555466,S,-0.3328485358671287,-0.4404756742683822,0.10762713840125346,S,0.874824562395158
2023-12-29 17:15:00+00:00,439.2200012207031,439.8699951171875,439.1400146484375,439.5299987792969,18214,0.0,0.0,440.5763970135446,S,-0.4181544425512129,-0.4206252647619731,0.0024708222107601868,S,0.864464400058683
2023-12-29 17:30:00+00:00,439.4500122070313,440.260009765625,439.4450073242187,440.260009765625,6528,0.0,0.0,440.5639896704889,S,-0.4219897671970898,-0.33956847152628,-0.08242129567080982,S,0.8609269148024361
2023-12-29 17:45:00+00:00,440.239990234375,440.44000244140625,440.0400085449219,440.3922119140625,8874,0.0,0.0,440.55725328788395,S,-0.4096396106517659,-0.26177465198476485,-0.14786495866700106,S,0.8279642934731638
2023-12-29 18:00:00+00:00,440.25,440.8049926757813,440.1308898925781,440.7200012207031,5082,0.0,0.0,440.56363555975923,B,-0.36914686968736987,-0.17702552881629505,-0.19212134087107482,S,0.8169621494782474
2023-12-29 18:15:00+00:00,440.4500122070313,440.6099853515625,439.9800109863281,440.1877136230469,8467,0.0,0.0,440.5488935230254,S,-0.3756766745033815,-0.14684426690584532,-0.22883240759753617,S,0.8114585647919464
2023-12-29 18:30:00+00:00,440.3450012207031,440.9599914550781,440.1799926757813,440.9599914550781,7449,0.0,0.0,440.5650150105569,B,-0.3149051939606693,-0.06885822909050648,-0.2460469648701628,S,0.8092093155890094
2023-12-29 18:45:00+00:00,440.9599914550781,441.2200012207031,440.4599914550781,440.489990234375,8959,0.0,0.0,440.5620728624714,S,-0.3011965223213906,-0.04411964596098222,-0.2570768763604084,S,0.8056919811830199
2023-12-29 19:00:00+00:00,440.6600036621094,441.0,440.6600036621094,440.8800048828125,9687,0.0,0.0,440.5745407848377,B,-0.25591139142011343,0.0009323879522359912,-0.2568437793723494,B,0.7845546311452789
2023-12-29 19:15:00+00:00,440.9100036621094,441.489990234375,440.8900146484375,441.0799865722656,9777,0.0,0.0,440.5943621882663,B,-0.2015622635904606,0.04422521262551107,-0.24578747621597166,B,0.7720759724913759
2023-12-29 19:30:00+00:00,441.1199951171875,441.5799865722656,441.1199951171875,441.4249877929687,6950,0.0,0.0,440.6269357413919,B,-0.12916256733058162,0.09329992710831203,-0.22246249443889365,B,0.7526283359169712
2023-12-29 19:45:00+00:00,441.2919921875,441.760009765625,441.2919921875,441.510009765625,8642,0.0,0.0,440.6615660952834,B,-0.06418484090562515,0.1266221228266148,-0.19080696373223996,B,0.7322857489224239
2023-12-29 20:00:00+00:00,441.7999877929687,441.9500122070313,441.260009765625,441.6549987792969,14788,0.0,0.0,440.7005242397545,B,-0.0009788394432348468,0.1518624994312041,-0.15284133887443896,B,0.7292636852643275
2023-12-29 20:15:00+00:00,441.6499938964844,441.8599853515625,441.239990234375,441.739990234375,14545,0.0,0.0,440.74128761209255,B,0.0553326320728047,0.16653917675779495,-0.11120654468499024,B,0.7214544026604518
2023-12-29 20:30:00+00:00,441.7699890136719,441.8550109863281,441.1310119628906,441.1610107421875,20459,0.0,0.0,440.7577473426845,B,0.05263433679459695,0.13107270518366976,-0.07843836838907281,B,0.7216362561038631
2023-12-29 20:45:00+00:00,441.1199951171875,441.3399963378906,440.1300048828125,440.5799865722656,127742,0.0,0.0,440.75077633207985,S,0.003570959852993383,0.06560746259365297,-0.062036502740659576,B,0.756535666775592
2024-01-02 14:30:00+00:00,439.2699890136719,440.5,437.260009765625,438.2999877929687,47797,0.0,0.0,440.6546669776049,S,-0.21678994703779608,-0.1238027554377092,-0.09298719160008688,S,0.9397209591161297
2024-01-02 14:45:00+00:00,438.2300109863281,438.260009765625,435.6499938964844,436.7550048828125,33435,0.0,0.0,440.50173905231895,S,-0.510213340459984,-0.33378091908791774,-0.1764324213720663,S,1.0619343302011681
2024-01-02 15:00:00+00:00,436.7749938964844,437.18499755859375,435.0199890136719,435.1000061035156,28480,0.0,0.0,440.28990638766004,S,-0.8663117611140478,-0.5519034717935852,-0.3144082893204626,S,1.1407558995781797
2024-01-02 15:15:00+00:00,435.2799987792969,436.0199890136719,434.7300109863281,435.5899963378906,54934,0.0,0.0,440.10559618962986,S,-1.0963462114641516,-0.6255503377149512,-0.4707958737492004,S,1.151418460949821
2024-01-02 15:30:00+00:00,435.4599914550781,435.8200073242187,434.9100036621094,435.5375061035156,37734,0.0,0.0,439.9264554019391,S,-1.268265913922619,-0.6379760321387348,-0.6302898817838841,S,1.1341687812701042
2024-01-02 15:45:00+00:00,435.3999938964844,435.54541015625,433.760009765625,433.760009765625,31114,0.0,0.0,439.6846340044366,S,-1.530302244353777,-0.7200098900559143,-0.8102923542978627,S,1.1806997662773004
2024-01-02 16:00:00+00:00,433.8399963378906,436.0899963378906,433.8399963378906,435.2999877929687,29481,0.0,0.0,439.512687094183,S,-1.5953147717769411,-0.6280179339832627,-0.9672968377936785,S,1.2628153462024325
2024-01-02 16:15:00+00:00,435.5950012207031,436.6700134277344,435.5299987792969,436.1549987792969,23940,0.0,0.0,439.3810130426188,S,-1.5598642827087588,-0.47405395593206423,-1.0858103267766945,S,1.2704752738198326
2024-01-02 16:30:00+00:00,436.25,436.5,435.8500061035156,436.489990234375,16802,0.0,0.0,439.26763959915826,S,-1.487590486792044,-0.3214241280122796,-1.1661663587797644,S,1.2261441594340665
2024-01-02 16:45:00+00:00,436.5,437.5499877929687,436.5,437.30999755859375,28272,0.0,0.0,439.1908693230577,S,-1.3485994300900757,-0.14594645704824893,-1.2026529730418267,S,1.214273806073226
2024-01-02 17:00:00+00:00,437.3900146484375,437.6549987792969,436.9700012207031,437.3500061035156,40238,0.0,0.0,439.11867860856586,S,-1.2211430837333523,-0.01479208855322045,-1.206350995180132,S,1.1764602578006533
2024-01-02 17:15:00+00:00,437.2300109863281,437.2300109863281,436.260009765625,436.5700073242187,24686,0.0,0.0,439.0187307150621,S,-1.1695900872583707,0.029408726337408986,-1.1989988135957796,B,1.1702830345133588
2024-01-02 17:30:00+00:00,436.6199951171875,436.989990234375,436.3500061035156,436.7999877929687,21832,0.0,0.0,438.93172118870547,S,-1.09752488069239,0.08117914632271162,-1.1787040270151017,B,1.1323975421748966
2024-01-02 17:45:00+00:00,436.7799987792969,436.7799987792969,435.81500244140625,436.0400085449219,18401,0.0,0.0,438.8183206928708,S,-1.0891812556693026,0.07161821707663929,-1.1607994727459419,B,1.121866293347052
2024-01-02 18:00:00+00:00,436.0700073242187,436.1600036621094,435.5,435.6300048828125,19195,0.0,0.0,438.69328870031956,S,-1.1029387503560315,0.04628857791192842,-1.14922732826796,B,1.0888708493290988
2024-01-02 18:15:00+00:00,435.5692138671875,436.2550048828125,435.5692138671875,436.0700073242187,15896,0.0,0.0,438.59041492086465,S,-1.0660484018604848,0.06654314112598025,-1.132591542986465,B,1.0600751732209213
2024-01-02 18:30:00+00:00,436.0199890136719,436.239990234375,435.7999877929687,435.8500061035156,19432,0.0,0.0,438.4829479084196,S,-1.0425469623617687,0.07203566449975707,-1.1145826268615258,B,1.0157781794827696
2024-01-02 18:45:00+00:00,435.7799987792969,436.0,435.1199951171875,435.1700134277344,22583,0.0,0.0,438.35302890917706,S,-1.0664977065505923,0.03846793624874678,-1.104965642799339,B,1.0060788497913031
2024-01-02 19:00:00+00:00,435.1099853515625,435.5799865722656,434.6600036621094,435.30999755859375,20615,0.0,0.0,438.2336943464091,S,-1.0619418893473949,0.034419002761555406,-1.0963608921089503,B,0.9999284114093815
2024-01-02 19:15:00+00:00,435.25,435.5899963378906,435.1050109863281,435.5499877929687,29762,0.0,0.0,438.1284509521565,S,-1.0271260949007228,0.05538783776658196,-1.0825139326673048,B,0.9631427188643098
2024-01-02 19:30:00+00:00,435.4700012207031,435.4700012207031,434.4599914550781,434.75,24894,0.0,0.0,437.99596267952296,S,-1.0519603124240575,0.02444289619459794,-1.0764032086186555,B,0.972204617028342
2024-01-02 19:45:00+00:00,434.7000122070313,435.0400085449219,434.5,434.55999755859375,21592,0.0,0.0,437.86121894929045,S,-1.0745860586593494,0.001453719967444922,-1.0760397786267943,B,0.9413305414422873
2024-01-02 20:00:00+00:00,434.510009765625,435.0499877929687,434.3599853515625,435.0199890136719,27965,0.0,0.0,437.74979816750147,S,-1.0433723128983843,0.026133972582728093,-1.0695062854811124,B,0.9233769534814851
2024-01-02 20:15:00+00:00,435.010009765625,435.6700134277344,434.9100036621094,435.2900085449219,24954,0.0,0.0,437.6533358293611,S,-0.9854867966280949,0.06721559108241415,-1.052702387710509,B,0.9117069144826938
2024-01-02 20:30:00+00:00,435.2699890136719,435.5199890136719,434.6499938964844,434.9800109863281,32263,0.0,0.0,437.54849956100685,S,-0.9536334276245952,0.07925516806873101,-1.0328885956933263,B,0.9087272741736327
2024-01-02 20:45:00+00:00,434.8999938964844,436.6400146484375,434.7012939453125,436.6199951171875,139520,0.0,0.0,437.51208762203356,S,-0.7869845220675415,0.1967232589006278,-0.9837077809681694,B,0.9823034203442355
2024-01-03 14:30:00+00:00,433.4100036621094,434.6000061035156,431.8500061035156,433.6300048828125,50598,0.0,0.0,437.3598490832406,S,-0.8859683951332045,0.07819150866797198,-0.9641599038011764,B,1.2528701032095628
2024-01-03 14:45:00+00:00,433.80999755859375,434.2699890136719,432.2950134277344,432.6400146484375,37936,0.0,0.0,437.17475753677775,S,-1.0323969366575056,-0.05458962628506325,-0.9778073103724424,S,1.3044522017520286
2024-01-03 15:00:00+00:00,432.635009765625,433.3949890136719,431.1000061035156,431.1933898925781,24835,0.0,0.0,436.94019409975033,S,-1.2507552111208042,-0.21835832059868943,-1.0323968905221148,S,1.3752083890085989
2024-01-03 15:15:00+00:00,431.0400085449219,432.3699951171875,431.0400085449219,431.8200073242187,30021,0.0,0.0,436.7394024614942,S,-1.3575934349013892,-0.2601572355034194,-1.0974361993979698,S,1.3719780899323215
2024-01-03 15:30:00+00:00,431.75,431.75,430.565185546875,430.6749877929687,34832,0.0,0.0,436.5015822784148,S,-1.517168035115219,-0.3357854685737993,-1.1813825665414197,S,1.3636093745932647
2024-01-03 15:45:00+00:00,430.5499877929687,431.0675048828125,429.5400085449219,430.8450012207031,31173,0.0,0.0,436.27975557026923,S,-1.6113388811031655,-0.3439650516493966,-1.2673738294537689,S,1.3753161153159208
2024-01-03 16:00:00+00:00,430.9649963378906,431.81500244140625,430.9649963378906,431.75,18805,0.0,0.0,436.1021180969253,S,-1.5945629873766052,-0.2617513263382689,-1.3328116610383363,S,1.3463638364442785
2024-01-03 16:15:00+00:00,431.7850036621094,432.1000061035156,431.44000244140625,431.94000244140625,23491,0.0,0.0,435.9388978751403,S,-1.5480909330071313,-0.1722234175750359,-1.3758675154320954,S,1.2973361992399446
2024-01-03 16:30:00+00:00,431.9599914550781,432.4599914550781,431.7900085449219,432.375,14380,0.0,0.0,435.7991371741544,S,-1.459338481940847,-0.06677677320700126,-1.3925617087338458,S,1.2525236285323749
2024-01-03 16:45:00+00:00,432.5350036621094,432.8049926757813,432.2000122070313,432.2699890136719,17479,0.0,0.0,435.6607392070767,S,-1.3815493926137492,0.008809852896077386,-1.3903592455098266,B,1.206268991571712
2024-01-03 17:00:00+00:00,432.260009765625,432.6400146484375,432.0199890136719,432.1499938964844,13410,0.0,0.0,435.5230629203868,S,-1.3144316323455314,0.0607420905314362,-1.3751737228769676,B,1.1643931595904888
2024-01-03 17:15:00+00:00,432.260009765625,432.2650146484375,431.43499755859375,431.6749877929687,14954,0.0,0.0,435.3721580134292,S,-1.2847594394546036,0.07233142673789117,-1.3570908661924947,B,1.1405084626511446
2024-01-03 17:30:00+00:00,432.0,432.3399963378906,431.8900146484375,432.3399963378906,7991,0.0,0.0,435.2532497124277,S,-1.1938217469741517,0.13061529537467464,-1.3244370423488263,B,1.1065432691019195
2024-01-03 17:45:00+00:00,432.3599853515625,432.4299926757813,431.8049926757813,432.4150085449219,11920,0.0,0.0,435.1419461372314,S,-1.1029855811140692,0.17716116898780587,-1.280146750101875,B,1.0721464620809515
2024-01-03 18:00:00+00:00,432.4049987792969,432.6400146484375,431.55999755859375,431.8999938964844,12320,0.0,0.0,435.01481075524134,S,-1.0603317982658496,0.17585196146882054,-1.23618375973467,B,1.0727086628188773
2024-01-03 18:15:00+00:00,431.9299926757813,432.0499877929687,431.4200134277344,431.6799926757813,14667,0.0,0.0,434.8840335756547,S,-1.0323799940019285,0.16304301258619325,-1.1954230065881217,B,1.0410841032658462
2024-01-03 18:30:00+00:00,431.8200073242187,432.0299987792969,431.6050109863281,431.8500061035156,18748,0.0,0.0,434.7650521061591,S,-0.985153093360509,0.16821593058209028,-1.1533690239425993,B,0.997076343791091
2024-01-03 18:45:00+00:00,431.8500061035156,432.0899963378906,431.735595703125,431.8999938964844,17290,0.0,0.0,434.65269688225027,S,-0.9329375142922345,0.17634520772029205,-1.1092827220125265,B,0.9511700834464887
2024-01-03 19:00:00+00:00,431.8900146484375,432.5364990234375,430.9075012207031,431.0799865722656,23667,0.0,0.0,434.51259059558424,S,-0.9468097957087025,0.12997834104305928,-1.0767881367517618,B,0.9995871840698505
2024-01-03 19:15:00+00:00,431.0,432.7099914550781,430.75,432.52398681640625,17523,0.0,0.0,434.43460613365573,S,-0.8316976343718352,0.19607240190394126,-1.0277700362757765,B,1.06818858768011
2024-01-03 19:30:00+00:00,432.3500061035156,432.7900085449219,431.3070068359375,432.6600036621094,26522,0.0,0.0,434.3650138798696,S,-0.7211816611957147,0.2452707000640495,-0.9664523612597642,B,1.0978185369283762
2024-01-03 19:45:00+00:00,432.6499938964844,432.6499938964844,431.80999755859375,431.80999755859375,16778,0.0,0.0,434.2648171613882,S,-0.6941832327918291,0.21781530277434813,-0.9119985355661773,B,1.0801174044203394
2024-01-03 20:00:00+00:00,431.80999755859375,431.8299865722656,431.0199890136719,431.18499755859375,18871,0.0,0.0,434.1440399220629,S,-0.7149772477711736,0.15761703023600304,-0.8725942780071766,B,1.0608228823398254
2024-01-03 20:15:00+00:00,431.2900085449219,431.3500061035156,430.7925109863281,431.0700073242187,26694,0.0,0.0,434.02348962410827,S,-0.732293976234871,0.1122402414178445,-0.8445342176527155,B,1.0248704710873617
2024-01-03 20:30:00+00:00,430.9200134277344,431.4700012207031,430.1799926757813,430.2000122070313,34413,0.0,0.0,433.8735493332425,S,-0.8069173030263528,0.030093531701090193,-0.837010834727443,B,1.0438091142993875
2024-01-03 20:45:00+00:00,430.2999877929687,430.44000244140625,429.0799865722656,429.9500122070313,125387,0.0,0.0,433.71968513221464,S,-0.8761302536119615,-0.031295535107614736,-0.8448347185043468,S,1.0663955429315255
2024-01-04 14:30:00+00:00,430.6499938964844,432.4049987792969,429.0199890136719,431.8599853515625,40904,0.0,0.0,433.64675572905185,S,-0.7680100038961086,0.06145977168659056,-0.8294697755826992,B,1.232012423232076
2024-01-04 14:45:00+00:00,431.864990234375,432.7699890136719,431.6099853515625,432.1499938964844,27567,0.0,0.0,433.58805918659823,S,-0.6514135710035589,0.14244496366331227,-0.7938585346668712,B,1.2268688947680728
2024-01-04 15:00:00+00:00,432.3399963378906,433.6499938964844,432.3399963378906,433.2799987792969,25220,0.0,0.0,433.57597838631193,S,-0.46249673325939966,0.2650894411259772,-0.7275861743853769,B,1.2463784197766687
2024-01-04 15:15:00+00:00,433.1799926757813,433.3800048828125,432.3999938964844,432.8200073242187,27600,0.0,0.0,433.54633246230827,S,-0.3459088228021301,0.30534188126659745,-0.6512507040687275,B,1.2273520293219413
2024-01-04 15:30:00+00:00,432.9700012207031,433.4150085449219,432.5750122070313,433.4150085449219,25588,0.0,0.0,433.5411825047637,S,-0.2031585525837727,0.35847372118796395,-0.5616322737717366,B,1.1996835695672128
2024-01-04 15:45:00+00:00,433.2699890136719,433.4668884277344,432.0700073242187,432.0700073242187,34207,0.0,0.0,433.4834893604286,S,-0.19629552027407726,0.2922694027981275,-0.4885649230722048,B,1.2137692003983946
2024-01-04 16:00:00+00:00,431.9800109863281,432.81500244140625,431.8500061035156,432.81500244140625,29255,0.0,0.0,433.45727418713363,S,-0.12925170475409686,0.28745057465448637,-0.41670227940858323,B,1.1959996016369985
2024-01-04 16:15:00+00:00,432.7699890136719,432.8399963378906,432.1700134277344,432.30999755859375,30382,0.0,0.0,433.41228294679877,S,-0.11553683475909793,0.24093235571958826,-0.3564691904786862,B,1.1584267676251117
2024-01-04 16:30:00+00:00,432.3049926757813,432.6499938964844,431.94000244140625,432.2699890136719,31703,0.0,0.0,433.367487106284,S,-0.10666647199593626,0.19984217478619998,-0.30650864678213624,B,1.1263955051053565
2024-01-04 16:45:00+00:00,432.1799926757813,432.6199951171875,431.7149963378906,432.6199951171875,24005,0.0,0.0,433.3381736949469,S,-0.07058047043960869,0.18874254107402205,-0.25932301151363074,B,1.110581375891906
2024-01-04 17:00:00+00:00,432.739990234375,432.739990234375,432.1466064453125,432.3399963378906,28355,0.0,0.0,433.29902948486625,S,-0.06383971121044851,0.15638664024254578,-0.2202263514529943,B,1.073638523287066
2024-01-04 17:15:00+00:00,432.25,432.7699890136719,431.89019775390625,431.89019775390625,27074,0.0,0.0,433.24378118169136,S,-0.09371234003867812,0.10121120913145296,-0.19492354917013108,B,1.0597922317678345
2024-01-04 17:30:00+00:00,432.0400085449219,432.0400085449219,431.3599853515625,431.3599853515625,19733,0.0,0.0,433.16990683541184,S,-0.15834502047516708,0.029262822955971213,-0.1876078434311383,B,1.0326657656223472
2024-01-04 17:45:00+00:00,431.1950073242187,431.6700134277344,431.0899963378906,431.3200073242187,15172,0.0,0.0,433.09736175654155,S,-0.21036778914691467,-0.018207956572621087,-0.1921598325742936,S,1.0003335997481184
2024-01-04 18:00:00+00:00,431.2200012207031,431.8399963378906,431.2074890136719,431.5199890136719,16115,0.0,0.0,433.0355040019192,S,-0.23277605958406866,-0.03249298160782005,-0.2002830779762486,S,0.9740602056130444
2024-01-04 18:15:00+00:00,431.4599914550781,432.0899963378906,431.30999755859375,431.7300109863281,13421,0.0,0.0,432.9843081973862,S,-0.23092578863679591,-0.024514168528437824,-0.2064116201083581,S,0.9601986316876805
2024-01-04 18:30:00+00:00,431.7300109863281,431.7300109863281,431.2900085449219,431.5450134277344,13224,0.0,0.0,432.92786526524304,S,-0.24160215323962575,-0.028152426505014122,-0.21344972673461163,S,0.923041652741434
2024-01-04 18:45:00+00:00,431.55999755859375,431.6300048828125,431.0,431.05999755859375,23854,0.0,0.0,432.8546155512568,S,-0.2859042500736564,-0.057963618671235784,-0.2279406314024206,S,0.9021103982856395
2024-01-04 19:00:00+00:00,431.0400085449219,431.7900085449219,430.7900085449219,431.4299926757813,31732,0.0,0.0,432.7987479875127,S,-0.28784042200470594,-0.04791983248182827,-0.23992058952287768,S,0.9091025302517945
2024-01-04 19:15:00+00:00,431.4100036621094,431.5,430.8200073242187,431.2000122070313,14692,0.0,0.0,432.7360524667095,S,-0.3044231533951347,-0.051602051097805635,-0.25282110229732907,S,0.8927375024877446
