Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-24 09:30:00+08:00,20049.869140625,20146.369140625,19987.91015625,20027.140625,0,0.0,0.0
2023-04-24 10:30:00+08:00,20026.990234375,20033.94921875,19905.119140625,19981.6796875,0,0.0,0.0
2023-04-24 11:30:00+08:00,19982.01953125,19983.140625,19941.810546875,19949.779296875,0,0.0,0.0
2023-04-24 12:30:00+08:00,19957.890625,19957.890625,19827.900390625,19843.51953125,0,0.0,0.0
2023-04-24 13:30:00+08:00,19842.08984375,19845.990234375,19734.6796875,19773.83984375,0,0.0,0.0
2023-04-24 14:30:00+08:00,19773.4609375,19887.939453125,19754.009765625,19879.490234375,0,0.0,0.0
2023-04-24 15:30:00+08:00,19878.9609375,19959.939453125,19872.0390625,19959.939453125,0,0.0,0.0
2023-04-25 09:30:00+08:00,19903.529296875,19910.279296875,19673.140625,19714.33984375,0,0.0,0.0
2023-04-25 10:30:00+08:00,19713.76953125,19735.369140625,19617.380859375,19671.830078125,0,0.0,0.0
2023-04-25 11:30:00+08:00,19670.880859375,19673.23046875,19626.970703125,19635.849609375,0,0.0,0.0
2023-04-25 12:30:00+08:00,19634.41015625,19644.109375,19561.94921875,19571.0390625,0,0.0,0.0
2023-04-25 13:30:00+08:00,19572.5,19623.6796875,19527.630859375,19605.759765625,0,0.0,0.0
2023-04-25 14:30:00+08:00,19604.630859375,19640.98046875,19592.189453125,19594.390625,0,0.0,0.0
2023-04-25 15:30:00+08:00,19593.7890625,19645.08984375,19541.609375,19617.880859375,0,0.0,0.0
2023-04-26 09:30:00+08:00,19520.970703125,19691.76953125,19520.970703125,19669.009765625,0,0.0,0.0
2023-04-26 10:30:00+08:00,19670.7890625,19773.400390625,19621.01953125,19772.919921875,0,0.0,0.0
2023-04-26 11:30:00+08:00,19771.9296875,19772.44921875,19720.060546875,19733.94921875,0,0.0,0.0
2023-04-26 12:30:00+08:00,19732.330078125,19814.369140625,19716.7109375,19812.880859375,0,0.0,0.0
2023-04-26 13:30:00+08:00,19809.009765625,19903.73046875,19781.5390625,19784.0,0,0.0,0.0
2023-04-26 14:30:00+08:00,19784.3203125,19802.58984375,19739.400390625,19751.400390625,0,0.0,0.0
2023-04-26 15:30:00+08:00,19752.009765625,19808.529296875,19730.369140625,19757.26953125,0,0.0,0.0
2023-04-27 09:30:00+08:00,19736.349609375,19812.0703125,19662.599609375,19786.220703125,0,0.0,0.0
2023-04-27 10:30:00+08:00,19797.740234375,19818.6796875,19718.58984375,19741.80078125,0,0.0,0.0
2023-04-27 11:30:00+08:00,19756.640625,19775.58984375,19733.01953125,19773.869140625,0,0.0,0.0
2023-04-27 12:30:00+08:00,19766.779296875,19782.349609375,19713.8203125,19780.9296875,0,0.0,0.0
2023-04-27 13:30:00+08:00,19792.4296875,19880.2890625,19777.830078125,19821.16015625,0,0.0,0.0
2023-04-27 14:30:00+08:00,19831.900390625,19858.5,19782.029296875,19807.98046875,0,0.0,0.0
2023-04-27 15:30:00+08:00,19821.640625,19841.060546875,19772.939453125,19840.279296875,0,0.0,0.0
2023-04-28 09:30:00+08:00,19936.01953125,20167.880859375,19936.01953125,19981.44921875,0,0.0,0.0
2023-04-28 10:30:00+08:00,19977.44921875,20038.849609375,19942.369140625,19949.890625,0,0.0,0.0
2023-04-28 11:30:00+08:00,19951.220703125,20015.650390625,19949.029296875,20013.23046875,0,0.0,0.0
2023-04-28 12:30:00+08:00,20008.83984375,20008.83984375,19952.810546875,19961.220703125,0,0.0,0.0
2023-04-28 13:30:00+08:00,19961.220703125,19997.560546875,19879.0703125,19950.580078125,0,0.0,0.0
2023-04-28 14:30:00+08:00,19952.310546875,20027.140625,19924.41015625,19949.19921875,0,0.0,0.0
2023-04-28 15:30:00+08:00,19949.6796875,19957.169921875,19917.30078125,19950.01953125,0,0.0,0.0
2023-05-02 09:30:00+08:00,20122.900390625,20286.4609375,19762.599609375,19798.2890625,0,0.0,0.0
2023-05-02 10:30:00+08:00,19800.849609375,19964.259765625,19761.130859375,19906.029296875,0,0.0,0.0
2023-05-02 11:30:00+08:00,19905.08984375,19921.919921875,19894.30078125,19912.19921875,0,0.0,0.0
2023-05-02 12:30:00+08:00,19952.509765625,20016.220703125,19903.779296875,20015.490234375,0,0.0,0.0
2023-05-02 13:30:00+08:00,20016.5390625,20021.48046875,19922.869140625,19959.1796875,0,0.0,0.0
2023-05-02 14:30:00+08:00,19958.640625,20013.6796875,19866.029296875,19979.16015625,0,0.0,0.0
2023-05-02 15:30:00+08:00,19980.01953125,19980.150390625,19933.810546875,19933.810546875,0,0.0,0.0
2023-05-03 09:30:00+08:00,19686.150390625,19721.9609375,19548.1796875,19619.859375,0,0.0,0.0
2023-05-03 10:30:00+08:00,19619.859375,19680.80078125,19546.19921875,19575.279296875,0,0.0,0.0
2023-05-03 11:30:00+08:00,19572.939453125,19591.41015625,19538.720703125,19585.359375,0,0.0,0.0
2023-05-03 12:30:00+08:00,19591.9609375,19620.599609375,19570.119140625,19576.369140625,0,0.0,0.0
2023-05-03 13:30:00+08:00,19574.4609375,19632.7109375,19558.109375,19632.4296875,0,0.0,0.0
2023-05-03 14:30:00+08:00,19632.990234375,19663.1796875,19587.26953125,19660.220703125,0,0.0,0.0
2023-05-03 15:30:00+08:00,19661.16015625,19699.16015625,19649.669921875,19699.16015625,0,0.0,0.0
2023-05-04 09:30:00+08:00,19695.73046875,19970.890625,19695.73046875,19932.23046875,0,0.0,0.0
2023-05-04 10:30:00+08:00,19932.5,19974.4609375,19887.380859375,19924.94921875,0,0.0,0.0
2023-05-04 11:30:00+08:00,19924.369140625,19926.5,19883.5,19899.01953125,0,0.0,0.0
2023-05-04 12:30:00+08:00,19899.3203125,19923.169921875,19850.990234375,19898.580078125,0,0.0,0.0
2023-05-04 13:30:00+08:00,19900.240234375,19932.650390625,19835.30078125,19857.580078125,0,0.0,0.0
2023-05-04 14:30:00+08:00,19857.140625,19957.5703125,19851.740234375,19916.759765625,0,0.0,0.0
2023-05-04 15:30:00+08:00,19915.4609375,19979.76953125,19912.7890625,19948.73046875,0,0.0,0.0
2023-05-05 09:30:00+08:00,20061.0,20208.75,20010.94921875,20010.94921875,0,0.0,0.0
2023-05-05 10:30:00+08:00,20006.01953125,20098.80078125,19968.41015625,20035.330078125,0,0.0,0.0
2023-05-05 11:30:00+08:00,20033.970703125,20085.490234375,20032.580078125,20076.91015625,0,0.0,0.0
2023-05-05 12:30:00+08:00,20070.6796875,20092.869140625,20043.240234375,20072.08984375,0,0.0,0.0
2023-05-05 13:30:00+08:00,20069.490234375,20114.609375,20018.009765625,20019.69921875,0,0.0,0.0
2023-05-05 14:30:00+08:00,20019.01953125,20064.169921875,19992.0,20039.2109375,0,0.0,0.0
