,Equity,DrawdownPct,DrawdownDuration
2024-01-19 16:00:00+00:00,999992845.9324082,7.248132964932097e-06,
2024-01-19 16:15:00+00:00,999992841.4310654,7.2526343072309984e-06,
2024-01-19 16:30:00+00:00,999992769.4309434,7.324634422545273e-06,
2024-01-19 16:45:00+00:00,999992768.4299668,7.325635399069164e-06,
2024-01-19 17:00:00+00:00,999992743.289586,7.350775777514862e-06,
2024-01-19 17:15:00+00:00,999992787.9306992,7.306134668483288e-06,
2024-01-19 17:30:00+00:00,999992829.4315537,7.264633817838373e-06,
2024-01-19 17:45:00+00:00,999992966.9315537,7.127133830775456e-06,
2024-01-19 18:00:00+00:00,999992989.4321641,7.104633222509982e-06,
2024-01-19 18:15:00+00:00,999993035.5638299,7.058501561130193e-06,
2024-01-19 18:30:00+00:00,999992978.6580743,7.1154073113532945e-06,
2024-01-19 18:45:00+00:00,999992979.6590508,7.114406334940426e-06,
2024-01-19 19:00:00+00:00,999993056.1574639,7.037907928997278e-06,
2024-01-19 19:15:00+00:00,999993019.1579522,7.0749074372322696e-06,
2024-01-19 19:30:00+00:00,999993015.1570977,7.078908291324737e-06,
2024-01-19 19:45:00+00:00,999993008.9070977,7.085158290731641e-06,
2024-01-19 20:00:00+00:00,999993012.657708,7.081407680797902e-06,
2024-01-19 20:15:00+00:00,999993011.6567315,7.08240865721077e-06,
2024-01-19 20:30:00+00:00,999992999.1567315,7.094908656024579e-06,
2024-01-19 20:45:00+00:00,999992935.1583184,7.158907063153919e-06,
2024-01-22 14:30:00+00:00,999993216.1580743,6.877907333668887e-06,
2024-01-22 14:45:00+00:00,999993123.1452203,6.970920178983597e-06,
2024-01-22 15:00:00+00:00,999993153.1470513,6.940918350739622e-06,
2024-01-22 15:15:00+00:00,999993159.1468072,6.934918595380424e-06,
2024-01-22 15:30:00+00:00,999993180.1459527,6.913919451845274e-06,
2024-01-22 15:45:00+00:00,999993126.1450982,6.967920301303998e-06,
2024-01-22 16:00:00+00:00,999993200.1471734,6.893918233052965e-06,
2024-01-22 16:15:00+00:00,999993184.1468072,6.909918597752807e-06,
2024-01-22 16:30:00+00:00,999993126.6455865,6.967419813097564e-06,
2024-01-22 16:45:00+00:00,999993141.1475396,6.952917861235974e-06,
2024-01-22 17:00:00+00:00,999993121.1463189,6.972919080139306e-06,
2024-01-22 17:15:00+00:00,999993106.1469293,6.987918468315257e-06,
2024-01-22 17:30:00+00:00,999993029.6454644,7.064419926039456e-06,
2024-01-22 17:45:00+00:00,999993070.1453424,7.023920051918431e-06,
2024-01-22 18:00:00+00:00,999993012.0965414,7.081968847355569e-06,
2024-01-22 18:15:00+00:00,999992873.8901327,7.220175243127791e-06,
2024-01-22 18:30:00+00:00,999992937.8915975,7.1561737843284234e-06,
2024-01-22 18:45:00+00:00,999993009.3912313,7.084674157220583e-06,
2024-01-22 19:00:00+00:00,999993008.890743,7.085174645427017e-06,
2024-01-22 19:15:00+00:00,999993000.3915975,7.093673790148358e-06,
2024-01-22 19:30:00+00:00,999993022.8922079,7.071173181882884e-06,
2024-01-22 19:45:00+00:00,999993041.892452,7.052172939614465e-06,
2024-01-22 20:00:00+00:00,999993020.3928182,7.073672571356049e-06,
2024-01-22 20:15:00+00:00,999993079.3753408,7.014690054263362e-06,
2024-01-22 20:30:00+00:00,999992926.8123647,7.167253016082675e-06,
2024-01-22 20:45:00+00:00,999992905.593856,7.188471522812101e-06,
2024-01-23 14:30:00+00:00,999992816.2798545,7.27778551579128e-06,
2024-01-23 14:45:00+00:00,999992758.214608,7.335850756962081e-06,
2024-01-23 15:00:00+00:00,999992656.4970533,7.437568302015585e-06,
2024-01-23 15:15:00+00:00,999992446.2623004,7.647803035193412e-06,
2024-01-23 15:30:00+00:00,999992396.5647112,7.697500619685549e-06,
2024-01-23 15:45:00+00:00,999992485.0656878,7.608999651464998e-06,
2024-01-23 16:00:00+00:00,999992494.0653216,7.600000018426201e-06,
2024-01-23 16:15:00+00:00,999992521.5647112,7.572500631436441e-06,
2024-01-23 16:30:00+00:00,999992536.5641009,7.557501243149467e-06,
2024-01-23 16:45:00+00:00,999992529.9592669,7.56410607649638e-06,
2024-01-23 17:00:00+00:00,999992511.9599993,7.58210534235193e-06,
2024-01-23 17:15:00+00:00,999992509.961098,7.584104243618661e-06,
2024-01-23 17:30:00+00:00,999992504.9592669,7.589106074123997e-06,
2024-01-23 17:45:00+00:00,999992490.9608538,7.60310448588708e-06,
2024-01-23 18:00:00+00:00,999992504.9592669,7.589106074123997e-06,
2024-01-23 18:15:00+00:00,999992516.9587786,7.577106563516622e-06,
2024-01-23 18:30:00+00:00,999992488.3607562,7.605704583357742e-06,
2024-01-23 18:45:00+00:00,999992540.4603655,7.55360497883828e-06,
2024-01-23 19:00:00+00:00,999992524.9604876,7.5691048553316875e-06,
2024-01-23 19:15:00+00:00,999992489.9598773,7.6041054624109705e-06,
2024-01-23 19:30:00+00:00,999992479.9592669,7.614106071862636e-06,
2024-01-23 19:45:00+00:00,999992484.961098,7.609104241246278e-06,
2024-01-23 20:00:00+00:00,999992512.9609759,7.581104365939062e-06,
2024-01-23 20:15:00+00:00,999992539.9598773,7.554105467155736e-06,
2024-01-23 20:30:00+00:00,999992570.9596331,7.523105714168921e-06,
2024-01-23 20:45:00+00:00,999992549.9604876,7.54410485770407e-06,
2024-01-24 14:30:00+00:00,999992736.9599993,7.357105363592353e-06,
2024-01-24 14:45:00+00:00,999992613.7618548,7.480303496509855e-06,
2024-01-24 15:00:00+00:00,999992525.1295985,7.568935744495242e-06,
2024-01-24 15:15:00+00:00,999992326.0271093,7.768038215005824e-06,
2024-01-24 15:30:00+00:00,999992271.5807226,7.82248459652024e-06,
2024-01-24 15:45:00+00:00,999992124.3256968,7.96973960848213e-06,
2024-01-24 16:00:00+00:00,999992024.5606517,8.069504644159231e-06,
2024-01-24 16:15:00+00:00,999992179.4983958,7.91456691462411e-06,
2024-01-24 16:30:00+00:00,999992210.3665229,7.88369879045625e-06,
2024-01-24 16:45:00+00:00,999992168.8196235,7.925245685935778e-06,
2024-01-24 17:00:00+00:00,999992154.4580512,7.939607256868264e-06,
2024-01-24 17:15:00+00:00,999992201.8182807,7.892247031904276e-06,
2024-01-24 17:30:00+00:00,999992170.8185248,7.92324678478007e-06,
2024-01-24 17:45:00+00:00,999992158.3185248,7.935746783593878e-06,
2024-01-24 18:00:00+00:00,999992048.8184028,8.045246895349578e-06,
2024-01-24 18:15:00+00:00,999992088.8208442,8.00524445776496e-06,
2024-01-24 18:30:00+00:00,999992048.8184028,8.045246895349578e-06,
2024-01-24 18:45:00+00:00,999992067.3181586,8.026747141287593e-06,
2024-01-24 19:00:00+00:00,999992021.8195014,8.072245794243926e-06,
2024-01-24 19:15:00+00:00,999992000.3234881,8.093741805437205e-06,
2024-01-24 19:30:00+00:00,999991948.0550005,8.146010288090366e-06,
2024-01-24 19:45:00+00:00,999991956.0567095,8.138008579905431e-06,
2024-01-24 20:00:00+00:00,999991877.055855,8.217009426991773e-06,
2024-01-24 20:15:00+00:00,999991815.0563433,8.279008932854381e-06,
2024-01-24 20:30:00+00:00,999991936.0554888,8.15800979869774e-06,
2024-01-24 20:45:00+00:00,999991885.0545123,8.209010770476866e-06,
2024-01-25 14:30:00+00:00,999991796.6246943,8.297440580062876e-06,
2024-01-25 14:45:00+00:00,999991683.0091853,8.411056078405643e-06,
2024-01-25 15:00:00+00:00,999991621.5101619,8.472555096061818e-06,
2024-01-25 15:15:00+00:00,999991564.1595947,8.529905657916892e-06,
2024-01-25 15:30:00+00:00,999991471.3007385,8.622764505417102e-06,
2024-01-25 15:45:00+00:00,999991506.3013488,8.587763898337819e-06,
2024-01-25 16:00:00+00:00,999991592.299884,8.501765371260461e-06,
2024-01-25 16:15:00+00:00,999991665.3009826,8.428764279533318e-06,
2024-01-25 16:30:00+00:00,999991665.8114077,8.428253854497747e-06,
2024-01-25 16:45:00+00:00,999991583.107654,8.510957600349478e-06,
2024-01-25 17:00:00+00:00,999991470.607654,8.623457589784778e-06,
2024-01-25 17:15:00+00:00,999991507.6071657,8.586458081549786e-06,
2024-01-25 17:30:00+00:00,999991458.1236908,8.635941551760062e-06,
2024-01-25 17:45:00+00:00,999991368.1457672,8.725919466878729e-06,
2024-01-25 18:00:00+00:00,999991427.145401,8.666919838695719e-06,
2024-01-25 18:15:00+00:00,999991436.1450348,8.657920205767944e-06,
2024-01-25 18:30:00+00:00,999991478.1433258,8.615921918697644e-06,
2024-01-25 18:45:00+00:00,999991475.1434479,8.618921796266221e-06,
2024-01-25 19:00:00+00:00,999991514.1449127,8.57992033509447e-06,
2024-01-25 19:15:00+00:00,999991521.6430817,8.57242216689702e-06,
2024-01-25 19:30:00+00:00,999991394.2856476,8.699779588949852e-06,
2024-01-25 19:45:00+00:00,999991435.2432892,8.658821951224027e-06,
2024-01-25 20:00:00+00:00,999991508.2840607,8.585781186565278e-06,
2024-01-25 20:15:00+00:00,999991555.2791189,8.53878613282788e-06,
2024-01-25 20:30:00+00:00,999991525.6917287,8.568373520256856e-06,
2024-01-25 20:45:00+00:00,999991613.1240436,8.480941213639959e-06,
2024-01-26 14:30:00+00:00,999991475.5959188,8.618469325427647e-06,
2024-01-26 14:45:00+00:00,999991363.9257954,8.730139438251072e-06,
2024-01-26 15:00:00+00:00,999991293.2626879,8.800802539177255e-06,
2024-01-26 15:15:00+00:00,999991152.7237109,8.941341502977096e-06,
2024-01-26 15:30:00+00:00,999991265.7241992,8.828341025335362e-06,
2024-01-26 15:45:00+00:00,999991374.9380356,8.719127199130483e-06,
2024-01-26 16:00:00+00:00,999991205.1574981,8.888907720661088e-06,
2024-01-26 16:15:00+00:00,999991181.2941192,8.912771097269179e-06,
2024-01-26 16:30:00+00:00,999991146.7939972,8.947271216142028e-06,
2024-01-26 16:45:00+00:00,999991195.7930206,8.898272197299661e-06,
2024-01-26 17:00:00+00:00,999991182.7925323,8.911272684319904e-06,
2024-01-26 17:15:00+00:00,999991122.5630401,8.971502170940227e-06,
2024-01-26 17:30:00+00:00,999991007.8918005,9.08617339967499e-06,
2024-01-26 17:45:00+00:00,999990878.4804114,9.215584776622876e-06,
2024-01-26 18:00:00+00:00,999990857.9787024,9.236086483732642e-06,
2024-01-26 18:15:00+00:00,999990883.4791907,9.210585997787568e-06,
2024-01-26 18:30:00+00:00,999990804.815564,9.28924961707267e-06,
2024-01-26 18:45:00+00:00,999990703.6040528,9.390461118807814e-06,
2024-01-26 19:00:00+00:00,999990695.6023438,9.39846282710377e-06,
2024-01-26 19:15:00+00:00,999990718.6034424,9.375461730631862e-06,
2024-01-26 19:30:00+00:00,999990751.6051514,9.342460024708288e-06,
2024-01-26 19:45:00+00:00,999990784.6038086,9.309461370565764e-06,
2024-01-26 20:00:00+00:00,999990771.8535645,9.3222116135383e-06,
2024-01-26 20:15:00+00:00,999990739.6025879,9.354462587096712e-06,
2024-01-26 20:30:00+00:00,999990733.6028321,9.360462342344888e-06,
2024-01-26 20:45:00+00:00,999990768.6034424,9.325461735265606e-06,
2024-01-29 14:30:00+00:00,999990902.6030762,9.191462114088722e-06,
2024-01-29 14:45:00+00:00,999990865.3474671,9.228717719800272e-06,
2024-01-29 15:00:00+00:00,999990829.3489319,9.264716251511373e-06,
2024-01-29 15:15:00+00:00,999990704.1117549,9.389953416816255e-06,
2024-01-29 15:30:00+00:00,999990503.6487281,9.590416424676285e-06,
2024-01-29 15:45:00+00:00,999990400.8588051,9.693206338035054e-06,
2024-01-29 16:00:00+00:00,999990424.3573402,9.669707805137762e-06,
2024-01-29 16:15:00+00:00,999990405.8575844,9.688207559199746e-06,
2024-01-29 16:30:00+00:00,999990417.3566078,9.676708536909828e-06,
2024-01-29 16:45:00+00:00,999990424.3573402,9.669707805137762e-06,
2024-01-29 17:00:00+00:00,999990394.3585609,9.699706581600687e-06,
2024-01-29 17:15:00+00:00,999990379.1089271,9.714956213935366e-06,
2024-01-29 17:30:00+00:00,999990334.1077064,9.759957430466315e-06,
2024-01-29 17:45:00+00:00,999990297.5780524,9.79648708099301e-06,
2024-01-29 18:00:00+00:00,999990228.0187873,9.866046339568335e-06,
2024-01-29 18:15:00+00:00,999990230.0207404,9.864044386631576e-06,
2024-01-29 18:30:00+00:00,999990214.5178107,9.879547314906034e-06,
2024-01-29 18:45:00+00:00,999990251.5203742,9.842544754889992e-06,
2024-01-29 19:00:00+00:00,999990268.5186652,9.82554646544731e-06,
2024-01-29 19:15:00+00:00,999990262.018421,9.832046709012943e-06,
2024-01-29 19:30:00+00:00,999990273.5204962,9.820544634941974e-06,
2024-01-29 19:45:00+00:00,999990254.5202521,9.839544877210393e-06,
2024-01-29 20:00:00+00:00,999990333.2100935,9.760855043228212e-06,
2024-01-29 20:15:00+00:00,999990360.0712934,9.733993845961741e-06,
2024-01-29 20:30:00+00:00,999990238.1503155,9.855914812284539e-06,
2024-01-29 20:45:00+00:00,999990399.0212082,9.695043934776493e-06,
2024-01-30 14:30:00+00:00,999990264.9829636,9.829082166845637e-06,
2024-01-30 14:45:00+00:00,999990345.2014694,9.748863668446184e-06,
2024-01-30 15:00:00+00:00,999990218.983818,9.875081308008404e-06,
2024-01-30 15:15:00+00:00,999990161.7121842,9.932352936448119e-06,
2024-01-30 15:30:00+00:00,999990090.0866776,1.0003978436312622e-05,
2024-01-30 15:45:00+00:00,999990241.1122999,9.852952828182104e-06,
2024-01-30 16:00:00+00:00,999990184.9389356,9.909126187146455e-06,
2024-01-30 16:15:00+00:00,999990246.4410108,9.847624117820253e-06,
2024-01-30 16:30:00+00:00,999990311.743207,9.782321927831461e-06,
2024-01-30 16:45:00+00:00,999990347.4057646,9.746659373477407e-06,
2024-01-30 17:00:00+00:00,999990200.6820097,9.893383114634169e-06,
2024-01-30 17:15:00+00:00,999990194.6822538,9.899382869882345e-06,
2024-01-30 17:30:00+00:00,999990147.1963772,9.946868742116699e-06,
2024-01-30 17:45:00+00:00,999990051.6615444,1.00424035658353e-05,
2024-01-30 18:00:00+00:00,999990049.6626431,1.004440246699101e-05,
2024-01-30 18:15:00+00:00,999990063.1636196,1.0030901491764332e-05,
2024-01-30 18:30:00+00:00,999990107.4110562,9.986654059379596e-06,
2024-01-30 18:45:00+00:00,999990123.6616665,9.970403450521026e-06,
2024-01-30 19:00:00+00:00,999990158.6622769,9.935402843441743e-06,
2024-01-30 19:15:00+00:00,999990216.6182325,9.87744689329162e-06,
2024-01-30 19:30:00+00:00,999990134.7058668,9.959359251299205e-06,
2024-01-30 19:45:00+00:00,999990148.2068434,9.945858275961506e-06,
2024-01-30 20:00:00+00:00,999990158.707942,9.935357178303406e-06,
2024-01-30 20:15:00+00:00,999990190.2051344,9.903859988891206e-06,
2024-01-30 20:30:00+00:00,999990127.7051344,9.966359983071271e-06,
2024-01-30 20:45:00+00:00,999990117.7075758,9.976357540741887e-06,
2024-01-31 14:30:00+00:00,999990257.4773628,9.836587766876015e-06,
2024-01-31 14:45:00+00:00,999990202.4668952,9.891598229283538e-06,
2024-01-31 15:00:00+00:00,999990208.9671394,9.885097985717906e-06,
2024-01-31 15:15:00+00:00,999990312.9138073,9.781151327548088e-06,
2024-01-31 15:30:00+00:00,999990144.3581616,9.949706957446125e-06,
2024-01-31 15:45:00+00:00,999990122.0959551,9.971969161748362e-06,
2024-01-31 16:00:00+00:00,999990023.9512224,1.0070113885318754e-05,
2024-01-31 16:15:00+00:00,999990050.9531755,1.0043111934643356e-05,
2024-01-31 16:30:00+00:00,999989927.4860208,1.0166579077819371e-05,
2024-01-31 16:45:00+00:00,999989857.5971658,1.0236467926194592e-05,
2024-01-31 17:00:00+00:00,999989895.5976541,1.0198467441546732e-05,
2024-01-31 17:15:00+00:00,999989882.0966775,1.021196841677341e-05,
2024-01-31 17:30:00+00:00,999989802.5983865,1.0291466700285135e-05,
2024-01-31 17:45:00+00:00,999989885.0965555,1.0208968539204832e-05,
2024-01-31 18:00:00+00:00,999989889.5978982,1.0204467196794909e-05,
2024-01-31 18:15:00+00:00,999989844.099241,1.0249965849751241e-05,
2024-01-31 18:30:00+00:00,999989785.5970438,1.0308468041508867e-05,
2024-01-31 18:45:00+00:00,999989804.5972879,1.0289467799129426e-05,
2024-01-31 19:00:00+00:00,999989737.4184693,1.0356646611420217e-05,
2024-01-31 19:15:00+00:00,999989543.1004474,1.055096461499705e-05,
2024-01-31 19:30:00+00:00,999989610.4292388,1.0483635830005333e-05,
2024-01-31 19:45:00+00:00,999989408.6345345,1.0685430515300354e-05,
2024-01-31 20:00:00+00:00,999989184.5319581,1.090953307059106e-05,
2024-01-31 20:15:00+00:00,999989115.6421571,1.0978422865126625e-05,
2024-01-31 20:30:00+00:00,999988982.8035835,1.1111261426277608e-05,
2024-01-31 20:45:00+00:00,999988892.150605,1.1201914396297141e-05,
2024-02-01 14:30:00+00:00,999988989.150727,1.110491428335525e-05,
2024-02-01 14:45:00+00:00,999989142.4904952,1.095157452957185e-05,
2024-02-01 15:00:00+00:00,999989140.2969832,1.0953768041277456e-05,
2024-02-01 15:15:00+00:00,999989130.7968612,1.0963268162522688e-05,
2024-02-01 15:30:00+00:00,999989091.7953963,1.1002269623694438e-05,
2024-02-01 15:45:00+00:00,999988890.7356846,1.1203329316478161e-05,
2024-02-01 16:00:00+00:00,999988833.010416,1.1261054579603247e-05,
2024-02-01 16:15:00+00:00,999988997.0088291,1.1097056181963438e-05,
2024-02-01 16:30:00+00:00,999989109.9339789,1.098413104283491e-05,
2024-02-01 16:45:00+00:00,999989060.6323432,1.1033432673945853e-05,
2024-02-01 17:00:00+00:00,999989132.131977,1.0961933046838013e-05,
2024-02-01 17:15:00+00:00,999989152.6306342,1.0941434391509297e-05,
2024-02-01 17:30:00+00:00,999989294.6653335,1.0799399705607726e-05,
2024-02-01 17:45:00+00:00,999989313.3174576,1.0780747583316597e-05,
2024-02-01 18:00:00+00:00,999989306.3197769,1.0787745263307613e-05,
2024-02-01 18:15:00+00:00,999989273.8185562,1.0820246480913731e-05,
2024-02-01 18:30:00+00:00,999989251.8184341,1.0842246600972771e-05,
2024-02-01 18:45:00+00:00,999989301.8184341,1.0792246605606515e-05,
2024-02-01 19:00:00+00:00,999989316.8178238,1.0777247217430563e-05,
2024-02-01 19:15:00+00:00,999989345.8186783,1.0748246365599456e-05,
2024-02-01 19:30:00+00:00,999989388.8179458,1.0705247102116289e-05,
2024-02-01 19:45:00+00:00,999989425.8174576,1.0668247593881297e-05,
2024-02-01 20:00:00+00:00,999989453.3701615,1.0640694892427582e-05,
2024-02-01 20:15:00+00:00,999989343.4704057,1.0750594637953803e-05,
2024-02-01 20:30:00+00:00,999989390.971016,1.0703094032060712e-05,
2024-02-01 20:45:00+00:00,999989393.970894,1.0700094154492135e-05,
2024-02-02 14:30:00+00:00,999989161.9701616,1.0932094865023778e-05,
2024-02-02 14:45:00+00:00,999989040.6824052,1.1053382609982343e-05,
2024-02-02 15:00:00+00:00,999988909.2814387,1.118478356409991e-05,
2024-02-02 15:15:00+00:00,999988655.2985301,1.1438766448823579e-05,
2024-02-02 15:30:00+00:00,999988705.3289745,1.1388736009143585e-05,
2024-02-02 15:45:00+00:00,999988776.32812,1.1317736870353201e-05,
2024-02-02 16:00:00+00:00,999988782.3278759,1.1311737114994003e-05,
2024-02-02 16:15:00+00:00,999988818.3294628,1.1275735531501851e-05,
2024-02-02 16:30:00+00:00,999988837.3477491,1.125671724699906e-05,
2024-02-02 16:45:00+00:00,999988708.2477735,1.138581721038534e-05,
2024-02-02 17:00:00+00:00,999988716.2494825,1.1377815502200406e-05,
2024-02-02 17:15:00+00:00,999988786.2507032,1.130781428804184e-05,
2024-02-02 17:30:00+00:00,999988676.7505811,1.141731439979754e-05,
2024-02-02 17:45:00+00:00,999988763.2496046,1.1330815384513748e-05,
2024-02-02 18:00:00+00:00,999988760.2497267,1.1333815262193347e-05,
2024-02-02 18:15:00+00:00,999988737.1082472,1.1356956739483337e-05,
2024-02-02 18:30:00+00:00,999988865.248506,1.1228816492736549e-05,
2024-02-02 18:45:00+00:00,999988829.2499708,1.1264815024558672e-05,
2024-02-02 19:00:00+00:00,999988987.1663418,1.1106898668344911e-05,
2024-02-02 19:15:00+00:00,999988842.5599759,1.125150502068184e-05,
2024-02-02 19:30:00+00:00,999988885.0618069,1.1209003193624056e-05,
2024-02-02 19:45:00+00:00,999988934.5613186,1.1159503686575256e-05,
2024-02-02 20:00:00+00:00,999988903.5615628,1.1190503439562072e-05,
2024-02-02 20:15:00+00:00,999988940.5610745,1.115350393132708e-05,
2024-02-02 20:30:00+00:00,999988807.061929,1.1287003064186507e-05,
2024-02-02 20:45:00+00:00,999988745.0632308,1.1349001756588706e-05,
2024-02-05 14:30:00+00:00,999988655.0632308,1.143900174815915e-05,
2024-02-05 14:45:00+00:00,999988519.3380842,1.1574726881957709e-05,
2024-02-05 15:00:00+00:00,999988434.3374739,1.1659727484292226e-05,
2024-02-05 15:15:00+00:00,999988307.4274763,1.178663746992381e-05,
2024-02-05 15:30:00+00:00,999988329.9280866,1.1764136861658336e-05,
2024-02-05 15:45:00+00:00,999988439.928697,1.1654136261696202e-05,
2024-02-05 16:00:00+00:00,999988522.9273542,1.1571137612298443e-05,
2024-02-05 16:15:00+00:00,999988486.9288191,1.1607136144009544e-05,
2024-02-05 16:30:00+00:00,999988499.4288191,1.1594636145195736e-05,
2024-02-05 16:45:00+00:00,999988488.9277204,1.1605137242853836e-05,
2024-02-05 17:00:00+00:00,999988521.9294294,1.1572135536930261e-05,
2024-02-05 17:15:00+00:00,999988541.0273298,1.1553037638334374e-05,
2024-02-05 17:30:00+00:00,999988628.6300285,1.1465434947899311e-05,
2024-02-05 17:45:00+00:00,999988536.5820732,1.1557482894608562e-05,
2024-02-05 18:00:00+00:00,999988564.5819511,1.1529483019301345e-05,
2024-02-05 18:15:00+00:00,999988600.583538,1.1493481435698172e-05,
2024-02-05 18:30:00+00:00,999988600.583538,1.1493481435698172e-05,
2024-02-05 18:45:00+00:00,999988604.5843925,1.1489480581605704e-05,
2024-02-05 19:00:00+00:00,999988633.5821953,1.146048278166667e-05,
2024-02-05 19:15:00+00:00,999988672.5836601,1.142148132049492e-05,
2024-02-05 19:30:00+00:00,999988730.5823174,1.1363482668724778e-05,
2024-02-05 19:45:00+00:00,999988755.4016839,1.1338663304383267e-05,
2024-02-05 20:00:00+00:00,999988566.93164,1.1527133330635486e-05,
2024-02-05 20:15:00+00:00,999988558.4715134,1.1535593456457605e-05,
2024-02-05 20:30:00+00:00,999988439.9196335,1.1654145325223908e-05,
2024-02-05 20:45:00+00:00,999988354.4983273,1.1739566623369946e-05,
2024-02-06 14:30:00+00:00,999988411.08418,1.1682980775917784e-05,
2024-02-06 14:45:00+00:00,999988230.7707889,1.1863294150149528e-05,
2024-02-06 15:00:00+00:00,999988157.7947425,1.193627018969412e-05,
2024-02-06 15:15:00+00:00,999988102.5646094,1.1991500317498627e-05,
2024-02-06 15:30:00+00:00,999988107.0659522,1.1986998975199725e-05,
2024-02-06 15:45:00+00:00,999988132.5633887,1.1961501541035702e-05,
2024-02-06 16:00:00+00:00,999988145.563877,1.1948501054015459e-05,
2024-02-06 16:15:00+00:00,999988259.5653418,1.1834499599849835e-05,
2024-02-06 16:30:00+00:00,999988231.5654639,1.1862499475157051e-05,
2024-02-06 16:45:00+00:00,999988150.565708,1.1943499223399101e-05,
2024-02-06 17:00:00+00:00,999988107.0659522,1.1986998975199725e-05,
2024-02-06 17:15:00+00:00,999988150.565708,1.1943499223399101e-05,
2024-02-06 17:30:00+00:00,999988213.065708,1.1880999229330058e-05,
2024-02-06 17:45:00+00:00,999988227.5646094,1.1866500329249519e-05,
2024-02-06 18:00:00+00:00,999988276.8900495,1.1817174893846705e-05,
2024-02-06 18:15:00+00:00,999988167.0193708,1.1927045562187821e-05,
2024-02-06 18:30:00+00:00,999988174.0170515,1.1920047882196805e-05,
2024-02-06 18:45:00+00:00,999988183.0166852,1.191104824926903e-05,
2024-02-06 19:00:00+00:00,999988066.3396407,1.2027725282748314e-05,
2024-02-06 19:15:00+00:00,999988022.2849959,1.2071779923461534e-05,
2024-02-06 19:30:00+00:00,999987999.274742,1.2094790175276593e-05,
2024-02-06 19:45:00+00:00,999988114.2741317,1.1979790796368128e-05,
2024-02-06 20:00:00+00:00,999988131.5466374,1.196251829227446e-05,
2024-02-06 20:15:00+00:00,999988027.7869023,1.2066278017641707e-05,
2024-02-06 20:30:00+00:00,999988081.5375127,1.2012527412341711e-05,
2024-02-06 20:45:00+00:00,999988117.5360478,1.1976528880519588e-05,
2024-02-07 14:30:00+00:00,999988724.5367802,1.136952820524062e-05,
2024-02-07 14:45:00+00:00,999988690.0508367,1.1404014145566244e-05,
2024-02-07 15:00:00+00:00,999988863.9295133,1.1230135485207349e-05,
2024-02-07 15:15:00+00:00,999988858.9845915,1.123508040656862e-05,
2024-02-07 15:30:00+00:00,999988859.9825163,1.1234082481936802e-05,
2024-02-07 15:45:00+00:00,999988787.4849577,1.1306580033676461e-05,
2024-02-07 16:00:00+00:00,999988828.9827604,1.1265082234812596e-05,
2024-02-07 16:15:00+00:00,999988760.9834929,1.1333081496034403e-05,
2024-02-07 16:30:00+00:00,999988861.4839811,1.1232581017206478e-05,
2024-02-07 16:45:00+00:00,999988826.9838591,1.1267081136079327e-05,
2024-02-07 17:00:00+00:00,999988848.5628386,1.1245502158585552e-05,
2024-02-07 17:15:00+00:00,999988799.9849577,1.1294080034862652e-05,
2024-02-07 17:30:00+00:00,999988854.983737,1.123908126077211e-05,
2024-02-07 17:45:00+00:00,999988911.9844694,1.1182080533633787e-05,
2024-02-07 18:00:00+00:00,999988910.9834929,1.1183081510157677e-05,
2024-02-07 18:15:00+00:00,999988966.9832487,1.1127081759543245e-05,
2024-02-07 18:30:00+00:00,999988988.9833708,1.1105081639595227e-05,
2024-02-07 18:45:00+00:00,999989043.9852018,1.1050079813612612e-05,
2024-02-07 19:00:00+00:00,999989044.1521229,1.1049912892691083e-05,
2024-02-07 19:15:00+00:00,999988956.1489795,1.113791602769254e-05,
2024-02-07 19:30:00+00:00,999988945.1504444,1.1148914561776024e-05,
2024-02-07 19:45:00+00:00,999988971.6488575,1.1122416151199133e-05,
2024-02-07 20:00:00+00:00,999989009.1488575,1.1084916154757707e-05,
2024-02-07 20:15:00+00:00,999988986.1477588,1.1107917251229615e-05,
2024-02-07 20:30:00+00:00,999988965.1486133,1.1128916394764765e-05,
2024-02-07 20:45:00+00:00,999988922.1493458,1.1171915658247933e-05,
2024-02-08 14:30:00+00:00,999986130.148003,1.396391673846864e-05,
2024-02-08 14:45:00+00:00,999986659.4340332,1.343463075809126e-05,
2024-02-08 15:00:00+00:00,999986268.6876892,1.3825377065290745e-05,
2024-02-08 15:15:00+00:00,999986263.6889099,1.3830375844126053e-05,
2024-02-08 15:30:00+00:00,999986400.1879333,1.3693876833476004e-05,
2024-02-08 15:45:00+00:00,999986677.687323,1.3416377469988028e-05,
2024-02-08 16:00:00+00:00,999986518.9379333,1.35751268446338e-05,
2024-02-08 16:15:00+00:00,999986641.6887878,1.3452376001699129e-05,
2024-02-08 16:30:00+00:00,999986631.6881775,1.3462376611150795e-05,
2024-02-08 16:45:00+00:00,999986895.6896423,1.3198375171108445e-05,
2024-02-08 17:00:00+00:00,999986956.6881775,1.3137376641658705e-05,
2024-02-08 17:15:00+00:00,999986891.6887878,1.3202376025200913e-05,
2024-02-08 17:30:00+00:00,999986935.689032,1.3158375785193854e-05,
2024-02-08 17:45:00+00:00,999987001.9396423,1.309212518108005e-05,
2024-02-08 18:00:00+00:00,999986930.6872009,1.3163377615810212e-05,
2024-02-08 18:15:00+00:00,999986984.6880554,1.3109376766351488e-05,
